34,134,134,36,95,88,151,149,##::HINDI
143,313,314,145,90,72,135,147,##::HINDI
323,434,439,330,68,53,112,128,##::HINDI
446,643,651,457,56,45,111,132,##::HINDI
41,110,112,43,204,203,234,231,##::ENGLISH
112,142,145,116,204,203,221,227,##::ENGLISH
145,183,183,150,201,199,223,226,##::ENGLISH
186,238,237,188,199,196,222,223,##::ENGLISH
241,281,281,239,197,193,217,220,##::ENGLISH
211,312,312,209,232,229,252,256,##::ENGLISH
162,207,208,165,238,234,254,258,##::ENGLISH
14,125,124,13,240,239,264,265,##::ENGLISH
129,163,164,128,238,236,258,258,##::ENGLISH
112,140,141,121,345,339,354,361,##::HINDI
144,183,172,142,337,345,362,354,##::HINDI
117,139,132,114,444,455,472,465,##::HINDI
137,170,172,138,454,450,464,473,##::HINDI
