215,477,477,216,114,83,178,203,##::HINDI
215,388,390,218,207,192,250,265,##::HINDI
393,482,482,396,191,180,238,247,##::HINDI
214,291,288,215,265,262,292,296,##::HINDI
294,372,367,291,260,255,287,297,##::HINDI
372,440,437,366,252,247,281,287,##::HINDI
439,491,488,439,248,250,274,280,##::HINDI
214,279,267,213,300,298,323,325,##::HINDI
276,319,314,269,293,291,323,323,##::HINDI
314,337,334,312,288,291,323,321,##::HINDI
333,411,403,332,288,283,318,319,##::HINDI
409,435,430,401,293,281,313,319,##::HINDI
432,498,490,423,278,276,308,312,##::HINDI
252,306,301,252,335,332,352,354,##::HINDI
303,351,336,299,331,332,350,352,##::HINDI
347,419,417,346,324,318,342,350,##::HINDI
418,484,485,412,319,314,339,343,##::HINDI
